DUNCAN LEWIS (SOLICITORS) LTD,BRN,182 New Cross RoadSE14 5AA,2070147359,admin@duncanlewis.com, 0207 9233320,: http://www.duncanlewis.com,522684
DUNDONS,HO,261 Lavender HillSW11 1JD,020 7228 2277,postroom@dundons.org, 020 7924 2759,,49012
DUNN & BAKER,HO,21 Southernhay EastEX1 1QQ,01392 285 000,mail@dunnandbaker.co.uk, 01392 285001,: http://www.dunnandbaker.co.uk,49034
DUNN & BAKER,BRN,38 High StreetEX15 1AE,01884 33818,operations@sra.org.uk, 01884 32356,,49038
DUNNING ANDERSON,HO,5 The Clock HouseOX18 3HN,01993 840 200,dap@dunning.co.uk, 01993 844 855,,282366
DW LAW,HO,Suite 2AL9 5ER,01707 261 177,office@dwlaw.co.uk, 01707 265 089,: http://www.dwlaw.co.uk,438350
DWF LLP,HO,Centurion HouseM3 3AA,0161 603 5000,enquiries@dwf.co.uk, 0161 603 5050,: http://www.dwf.co.uk,469044
DWF LLP,BRN,5 St Paul's SquareL3 9AE,0151 907 3000,enqurires@dwf.co.uk, 0151 907 3030,: http://www.dwf.co.uk,469061
DWF LLP,BRN,Bridgewater PlaceLS11 5Dy,0113 261 6000,enquiries@dwf.co.uk, 0870 094 0939,: http://www.dwf.co.uk,469063
DWF LLP,BRN,6 Winckley SquarePR1 3JJ,01772 556677,enquiries@dwf.co.uk, 0870 166 7161,: http://www.dwf.co.uk,469064
DWF LLP,BRN,Capital HouseEC4N 7BL,0207 645 9500,enquiries@dwf.co.uk, 0207 645 9501,: http://www.dwf.co.uk,489807
DWFM BECKMAN,HO,33 Welbeck StreetW1G 8LX,020 7872 0023,info@dwfmbeckman.com, 020 7872 0024/5,: http://www.dwfmbeckman.com,352390
DYLAN CONRAD KREOLLE,HO,Stirling HouseNW4 4AU,020 8359 1123,info@dcksolicitors.co.uk, 020 8359 1224,: http://www.dcksolicitors.co.uk,500054
DYNE DREWETT LLP,HO,11 Cheap StreetDT9 3PU,01935 813 691,info@dynedrewett.com, 01935 813 691,: http://www.dynedrewett.com,517117
DYNE DREWETT LLP,BRN,65 High StreetBA4 5AH,01749 342 323,info@dynedrewitt.com, 01749 345 016,: http://www.dynedrewitt.com,519418
DYNE DREWETT LLP,BRN,Market PlaceBA9 9AB,,info@dynedrewett.com, 01963 33490,: http://www.dynedrewett.com,519420
DYNE SOLICITORS LIMITED,HO,The White HouseCH3 9PX,01829 773 104,kmn@dynesolicitors.co.uk, 01829 773 109,: http://www.dynesolicitors.co.uk,408973
E C LIDSTER & CO,HO,46 Nelson StreetDN32 7SH,01472 348417,e.c.lidster@virgin.net, 01472 251740,,53196
E C LIDSTER & CO,BRN,81 Mary StreetDN15 6LB,01724 277897,e.c.lidster@virgin.net, 01472 251740,,471636
E J BAMFORTH SOLICITORS,HO,9 Hunter StreetCH1 2AR,01244 357209,wendy.randles@ejbamforth.co.uk, 01244 355226,,421706
E J MOYLE,HO,15 Beach RoadBN17 5HZ,01903 725143,litmail@moyle.co.uk, 01903 730569,: http://www.moyle.co.uk,52630
E J WINTER & SON,HO,St Laurence HouseRG1 3EJ,0118 957 4424,sols@ejwinter.co.uk, 0118 950 5417,: http://www.ejwinter.co.uk,59849
E M COLLINS & COMPANY,HO,2 High StreetHA5 5PW,020 8866 1820,postbox@emcollins.co.uk, 020 8429 4420,: http://www.emcollins.net,75137
E REX MAKIN & CO,HO,Leigh StreetL1 1HQ,0151 709 4491,general.enquiries@erexmakin.co.uk, 0151 708 8638,: http://www.erexmakin.co.uk,58359
E S N SERVICES LIMITED,HO,Six WaysB24 8AA,0121 377 7773,operations@sra.org.uk, 0121 377 6621,,441792
E S N SOLICITORS,HO,Six WaysB24 8AA,0121 377 7773,info@esnsolicitors.com, 0121 377 6621,: http://www.esnsolicitors.com,441787
E S N SOLICITORS,BRN,141 Wood End LaneB24 8BD,0121 377 7773,operations@sra.org.uk, 0121 377 6621,: http://www.esnsolicitors.com,498995
E&K SOLICITORS AND ESTATE AGENTS,HO,45 Wilmslow RoadM14 5TB,0870 382 1777,info@eandksolicitors.co.uk, 0870 382 1778,: http://www.eandksolicitors.co.uk,424928
EAD SOLICITORS LLP,HO,Prospect HouseL3 4DB,0151 735 1000,enquiry@eadsolicitors.co.uk, 0151 291 2500,: http://www.eadsolicitors.co.uk,487037
EAD SOLICITORS LLP,BRN,Old SwanL13 5XE,0151 735 1000,enquiry@eadsolicitors.co.uk, 0151 220 2066,: http://www.eadsolicitors.co.uk,487492
EAD SOLICITORS LLP,BRN,125-131 Picton RoadL15 4LG,0151 735 1000,enquiry@eadsolicitors.co.uk, 0151 734 4339,: http://www.eadsolicitors.co.uk,487494
EAGER & CO,HO,33 Algitha RoadPE25 2AJ,01754 766688,davideager@btinternet.com, 01754 610049,: http://www.criminaldefenceservice.com,192398
EATON SMITH LLP,HO,14 High StreetHD1 2HA,01484 821300,mail@eatonsmith.co.uk, 01484 821333,: http://www.eatonsmith.co.uk,462196
EBR ATTRIDGE LLP,HO,23 Southampton PlaceWC1A 2BP,020 7842 8600,operations@sra.org.uk, 0207 842 8601,: http://www.ebrattridge.com,468941
EBR ATTRIDGE LLP,BRN,196 Southwark Park RoadSE16 3RP,0207 231 5166,operations@sra.org.uk, 0207 231 6014,: http://www.ebrattridge.com,468943
EBR ATTRIDGE LLP,BRN,436 High RoadN17 9JB,0208 808 0774,operations@sra.org.uk, 0208 885 1462,: http://www.ebrattridge.com,468945
EBR ATTRIDGE LLP,BRN,1 Lavender SweepSW11 1DY,0207 228 7050,operations@sra.org.uk, 0207 223 8241,: http://www.ebrattridge.com,468946
EBR ATTRIDGE LLP,BRN,17-19 High StreetNW10 4NE,0208 961 5146,operations@sra.org.uk, 0208 961 0442,: http://www.ebrattridge.com,494522
EDDOWES PERRY AND OSBOURNE LIMITED,HO,46 High StreetB72 1UL,0121 686 9444,info@e-p-o.co.uk, 0121 686 9333,: http://www.e-p-o.co.uk,484766
EDDOWES PERRY AND OSBOURNE LIMITED,BRN,44 High StreetB72 1UJ,0121 250 5047,leigh.mounce@e-p-o.co.uk, 0121 250 2152,: http://www.e-p-o.co.uk,484767
EDDOWES PERRY AND OSBOURNE LIMITED,BRN,52 High StreetB72 1UQ,0121 686 9444,operations@sra.org.uk, 0121 355 4508,: http://www.e-p-o.co.uk,484772
EDDOWES PERRY AND OSBOURNE LIMITED,BRN,26 Lichfield RoadB74 2NJ,0121 686 9666,julian.berg@e-p-o.co.uk, 0121 686 9555,: http://www.e-p-o.co.uk,484774
EDDOWES WALDRON,HO,12 St. Peters ChurchyardDE1 1TZ,01332 345461,info@ewlaw.co.uk, 01332 341361,: http://www.ewlaw.co.uk,63367
EDEN SOLICITORS,HO,First FloorUB4 0SE,020 8848 7999,info@edensolicitors.co.uk, 0208 848 8444,,441733
EDISON LAW,HO,2nd FloorTW10 6LW,0208 241 1821,abi.wills@edisonlaw.co.uk, 44 207 681 2102,,510498
EDWARD & CO SOLICITORS,HO,Maple HouseEN6 5BS,01707 827931,law@edwardandcosolicitors.co.uk, 01707 827933,: http://www.edwardandcosolicitors.co.uk,488939
EDWARD DE SILVA & CO,HO,281 The BroadwayUB1 1NG,020 8571 2299,edslawyer@btconnect.com, 020 571 2014,,62592
EDWARD FAIL  NEALE & CO,BRN,15 Richmond RoadTW1 3AB,020 8561 4888,info@efnlaw.co.uk, 020 8569 1814,,388399
EDWARD FAIL BRADSHAW & WATERSON,HO,402 Commercial RoadE1 0LG,07841 454170,main@efbw.co.uk, 020 7790 2739,: http://www.efbw.co.uk,48121
EDWARD FAIL BRADSHAW & WATERSON,BRN,150 MinoriesEC3N 1LS,020 7264 2016,main@efbw.co.uk, 020 7790 2739,: http://www.efbw.co.uk,329175
EDWARD HANDS & LEWIS,HO,3 Rectory PlaceLE11 1UW,01509 216161,info@ehlsolicitors.co.uk, 01509 216322,: http://www.ehlsolicitors.co.uk,50589
EDWARD HARTE LLP,HO,6 Pavilion ParadeBN2 1RD,01273 662 750,enquiries@edward-harte.co.uk, 01273 662 755,: http://www.edward-harte.co.uk,517527
EDWARD HAYES LLP,HO,22 West StreetPO19 1HZ,01243 781431,operations@sra.org.uk, 01243 536651,: http://www.edwardhayes.co.uk,499840
EDWARD HAYES LLP,BRN,236 Chichester RoadPO21 5BA,01243 822655,operations@sra.org.uk, 01243 827647,: http://www.edwardhayes.co.uk,510357
EDWARD HAYES LLP,BRN,14 Shore RoadPO20 8DZ,01243 672124,operations@sra.org.uk, 01243 672818,: http://www.edwardhayes.co.uk,510361
EDWARD HAYES LLP,BRN,11 Liverpool TerraceBN11 1TA,01903 215999,operations@sra.org.uk, 01903 210310,: http://www.edwardhayes.co.uk,510362
EDWARD HAYES LLP,BRN,Temple Bar HouseEC4Y 1AA,020 7917 6197,operations@sra.org.uk, 020 7917 6198,: http://www.edwardhayes.co.uk,510367
EDWARD HAYES LLP,BRN,Suite 5   Langstone GatePO9 1TR,02392 479872,operations@sra.org.uk, 02392 479872,: http://www.edwardhayes.co.uk,510369
EDWARD MOORE,HO,29 George StreetBA12 8QB,01985 219476,edward@emoore82.wanadoo.co.uk, 01985 847806,,52434
EDWARD OLIVER & BELLIS,HO,City HouseIG1 4EG,020 8553 1214,crooney@eobellis.co.uk, 020 8478 7762,,58499
EDWARD OLIVER & BELLIS,BRN,19 Broadway MarketIG6 2JW,020 8500 4168,operations@sra.org.uk, 020 8501 0021,,58502
EDWARD OLIVER & CO,HO,38-40 Crossbrook StreetEN8 8JQ,01992 633491,operations@sra.org.uk, 01992 634004,,73875
EDWARD ST J SMYTH & CO,HO,45-47 Hazelwood RoadNN1 1LG,01604 603040,enquiries@edwardstjsmyth.com, 01604 634878,: http://www.edwardstjsmyth.com,74605
EDWARDS DUTHIE,HO,9-15 York RoadIG1 3AD,020 8514 9000,alinfo@edwardsduthie.com, 020 8514 9009,: http://www.edwardsduthie.com,332613
EDWARDS DUTHIE,BRN,292-294 Plashet GroveE6 1EE,020 8514 9000,operations@sra.org.uk, 0208 552 1864,,332616
EDWARDS DUTHIE,BRN,517-519 Barking RoadE13 8PT,0208 471 8115,operations@sra.org.uk, 020 8552 5705,,332629
EDWARDS DUTHIE,BRN,585 Barking RoadE13 9EZ,020 8514 9000,operations@sra.org.uk, 020 8548 5471,,332648
EDWARDS DUTHIE,BRN,547-551 High Road LeytonstoneE11 4PB,,operations@sra.org.uk,,,522989
EDWARDS VAZIRANEY,HO,Provident HouseBR3 1AT,020 8249 6536,defence@edwardsvaziraney.co.uk, 020 8249 6537,: http://www.edwardsvaziraney.co.uk,400101
EDWINA COLEGATE-STONE SOLICITOR,HO,6 St. James StreetPO33 2NF, 01983 616670,edwinacolegatestone@live.co.uk, 01983 216858,,499118
EEI SOLICITORS,HO,1 Bridport StreetL3 5QF,0151 707 8004,eeisolicitors@googlemail.com, 0151 707 8004,: http://www.eeisolicitors.org.uk,462667
ELC SOLICITORS,HO,Westgate HouseW5 1YY,020 8566 4045,enquiries@elcsolicitors.com, 020 8566 4046,: http://www.elcsolicitors.com,189408
ELIN & CO,HO,1a Queens ParadeRG21 7DA,01256 358864,elinsolicitors@googlemail.com, 01256 358290,: http://www.elinsolicitors.co.uk,309371
ELITE SOLICITORS LIMITED,HO,217-219 Stapleton RoadBS5 0PD,0117 952 5777,advice@elitesolicitors.com, 0117 952 5888,: http://www.elitesolicitors.com,418238
ELLIOT MATHER LLP,HO,The CourtyardS40 1PB,01246 231288,info@elliotmather.co.uk, 01246 204081,: http://www.elliotmather.co.uk,462052
ELLIOT MATHER LLP,BRN,Westgate HouseNG18 5NR,01623 655666,info@elliotmather.co.uk, 01623 422985,: http://www.elliotmather.co.uk,462053
ELLIOT MATHER LLP,BRN,Sherwood HouseDE4 3LY,01629 584885,info@elliotmather.co.uk, 01629 584778,: http://www.elliotmather.co.uk,462054
ELLIOT MATHER LLP,BRN,12 Soresby StreetS40 1JN,01246 225445,info@elliotmather.co.uk, 01246 558598,: http://www.elliotmather.co.uk,462055
ELLIOTT BRIDGMAN LIMITED,HO,10 Court StreetTF7 5EB,01952 684 544,mark@elliottbridgman.com, 01952 684 559,: http://www.elliottbridgman.com,497459
ELLIOTT STERN SOLICITORS,HO,Imperial HouseN17 0SP,020 8801 0444,es@elliottsternsols.co.uk, 020 8801 0555,,302474
ELLIS JONES,BRN,4 Monmouth CourtBH24 1HE,01425 484848,ringwood@ellisjones.co.uk, 01425 471588,: http://www.ellisjones.co.uk,69602
ELLIS LAKIN & CO,HO,8 Hall GarthYO18 7AP,01751 472121,john@ellis-lakin.co.uk, 01751 475132,,49319
ELLIS-FERMOR & NEGUS,BRN,35 Derby RoadNG10 1LU,0115 972 5222,longeaton@ellis-fermor.co.uk, 0115 946 1152,: http://www.ellis-fermor.co.uk,49307
ELMHIRST PARKER LLP,HO,17-19 Regent StreetS70 2HP,01226 282238,barnsley@elmhirstparker.com, 01226 244153,: http://www.elmhirstparker.com,440335
ELMHIRST PARKER LLP,BRN,13 Finkle StreetYO8 4DT,01757 703602,selby@elmhirstparker.com, 01757 708351,: http://www.elmhirstparker.com,440337
ELMHIRST PARKER LLP,BRN,The CrossLS25 6BH,01977 682219,sherburn@elmhirstparker.com, 01977 684454,: http://www.elmhirstparker.com,440338
ELMHIRST PARKER LLP,BRN,Abbey YardYO8 4PX,01757 703895,selby@elmhirstparker.com, 01757 213397,: http://www.elmhirstparker.com,498576
ELSEY & HODSON,HO,24-26 North StreetPE1 2RA,01733 314064,email@elseyandhodsonsolicitors.co.uk, 01753 565385,: http://www.elsey&hodsonsolicitors.co.uk,49364
ELVIDGE & CO,HO,5 Selbourne RoadGU4 7JP,01483 576843,operations@sra.org.uk, 01483 576843,,79989
EMD LAW LLP,HO,13 Warrior SquareTN37 6BA,01424 420 261,info@emdlaw.co.uk, 01424 203853,: http://www.emdlaw.co.uk,495066
EMERY HALIL AND BROWN SOLICITORS,HO,67 West Ham LaneE15 4PH,0208 519 5500,info@ehbsolicitors.co.uk, 0208 555 9544,: http://www.ehbsolicitors.co.uk,360741
EMERY JOHNSON,HO,3 & 5 Welford RoadLE2 7AD,1162554855,legal@emeryjohnson.com, 0116 255 5044,: http://www.emeryjohnson.com,191381
EMMERSON BROWN & BROWN,HO,127 High StreetCT14 6BD,01304 362146,operations@sra.org.uk, 01304 374468,,49377
EMMERSONS SOLICITORS,HO,52 John StreetSR1 1QN,0191 567 6667,operations@sra.org.uk, 0191 567 0808,: http://www.emmersons-solicitors.co.uk,282598
EMMERSONS SOLICITORS,BRN,EFER HouseNE3 1HA,0191 284 6989,gosforth@emmersons-solicitors.co.uk, 0191 285 1556,: http://www.emmersons-solicitors.co.uk,516108
EMRYS JONES & CO,BRN,28 High StreetSY9 5BQ,01588 638793,operations@sra.org.uk,,,49390
ENGLAND PALMER,HO,376 City RoadEC1V 2QA,020 7278 2800,thepartners@englandpalmer.co.uk, 020 7278 6700,,312372
ENGLAND PALMER,BRN,276 High StreetGU1 3JL,01483 459 161,englandsol@aol.com, 01483 570 161,,312374
ENNON & CO SOLICITORS,HO,Unit 6N4 3JU,020 7281 2123,info@ennonsolicitors.co.uk, 020 7281 2220,: http://www.ennonsolicitors.co.uk,402117
ENOCH EVANS,HO,6-9 Hatherton RoadWS1 1XS,01922 720333,ee@enoch-evans.co.uk, 01922 720623,: http://www.enochevans.co.uk,49418
EQUITABLE SOLICITORS,HO,Unit 9 and 10SE11 5QY,0207 820 8236,equitablesols@aol.com, 0207 820 9743,,518991
EQUITY LAW LIMITED,HO,8 Red Lion CourtTW3 1JS,0208 607 4660,seema@mprsolicitors.co.uk, 0208 607 4661,: http://www.mprsolicitors.co.uk,497019
EQUITY SOLICITORS,HO,92 Grove LaneB21 9HA,0121 554 7470,admin@equitysolicitors.co.uk, 0121 554 7670,: http://www.equitysolicitors.co.uk,387792
ERIC ROBINSON SOLICITORS,HO,18 West End RoadSO18 6BU,023 8042 5000,bitterne@ericrobinson.co.uk, 023 8042 6231,: http://www.ericrobinson.co.uk,54381
ERIC ROBINSON SOLICITORS,BRN,5a St. Johns RoadSO30 4AA,01489 788922,hedgeend@ericrobinson.co.uk, 01489 786348,: http://www.ericrobinson.co.uk,54382
ERIC ROBINSON SOLICITORS,BRN,Cooper HouseSO45 6BP,023 8084 4304,hythe@ericrobinson.co.uk, 023 8084 8192,: http://www.ericrobinson.co.uk,54383
ERIC ROBINSON SOLICITORS,BRN,6-8 Brownhill RoadSO53 2EA,023 8025 4676,chandlersford@ericrobinson.co.uk, 023 8025 1206,: http://www.ericrobinson.co.uk,54385
ERIC ROBINSON SOLICITORS,BRN,4 Carlton CrescentSO15 2EY,023 8022 6891,southampton@ericrobinson.co.uk, 023 8022 0699,: http://www.ericrobinson.co.uk,54386
ERIC ROBINSON SOLICITORS,BRN,359 Bitterne RoadSO18 1DN,023 8042 5000,bitterne@ericrobinson.co.uk, 023 8042 5025,: http://www.ericrobinson.co.uk,54390
ERICA PEAT & DIABLE,HO,314 Mare StreetE8 1HA,020 8533 7999,erica.peat@criminaldefencelondon.co.uk, 020 8533 9777,: http://www.criminaldefencelondon.co.uk,327186
ERNEST & CO SOLICITORS,HO,14 Stoke Newington High StreetN16 7PL,020 7254 2244,ernestandandco@yahoo.com, 020 7254 2212,,383704
ESHAGHIAN & CO,HO,Savant HouseNW1 7JL,0207 388 5599,aecds1@gmail.com, 0207 388 7733,,385282
ESKINAZI & CO,HO,3 Castle MewsN12 9EH,020 8445 7707,family@eskinazi.co.uk, 020 8445 7750,: http://www.eskinazi.co.uk,269844
ETON LAW SOLICITORS,HO,25a Upper George StreetLU1 2RD,01582 726 900,enquiries@etonlaw.com, 01582 726 909,: http://www.etonlaw.com,346830
EVANS BISSETT SOLICITORS,HO,Suite 3/4NW5 1LB,020 7428 6090,pevans@evansbissett.co.uk, 020 7428 6091,,368554
EVANS DERRY BINNION,HO,46 Chelmsley CircleB37 5UH,0121 770 1721,info@evansderrybinnion.co.uk, 0121 770 8513,: http://www.evansderrybinnion.com,204464
EVANS DERRY BINNION,BRN,29 Glebe Farm RoadB33 9LY,0121 789 7889,operations@sra.org.uk, 0121 785 2327,,210556
EVANS DERRY BINNION,BRN,5 Church HillB46 3AD,01675 464400,info@evansderrybinnion.com, 01657 430439,: http://www.evansderrybinnion.com,518725
EVANS MAIN SOLICITORS,HO,82 High StreetTN13 1LP,01732 464848,solicitors@evansmain.co.uk, 01732 460077,: http://www.evansmain.co.uk,323388
EVANS SMITH  SOLICITORS,HO,38 Church StreetDN12 3HR,01709 864788,natalie.brumby@evanssmith.co.uk, 01709 863104,,53805
EVERATT & COMPANY SERVICES LTD,HO,Vale ChambersWR11 4EJ,01386 769160,post@everatt.co.uk, 01386 769196,: http://www.everatt.co.uk,447779
EVERSHEDS LLP,HO,One Wood StreetEC2V 7WS,0845 497 9797,operations@sra.org.uk, 0845 497 4919,: http://www.eversheds.com,383181
EVERSHEDS LLP,BRN,115 Colmore RowB3 3AL,0845 497 9797,operations@sra.org.uk, 0845 497 1900,: http://www.eversheds.com,383182
EVERSHEDS LLP,BRN,Eversheds HouseM1 5ES,0845 497 9797,operations@sra.org.uk, 0845 497 8888,: http://www.eversheds.com,383183
EVERSHEDS LLP,BRN,Bridgewater PlaceLS11 5DR,0845 497 9797,operations@sra.org.uk, 0845 498 4994,: http://www.eversheds.com,383184
EVERSHEDS LLP,BRN,Central Square SouthNE1 3XX,0845 497 9797,operations@sra.org.uk, 0845 497 6499,: http://www.eversheds.com,383187
EVERSHEDS LLP,BRN,1 Royal Standard PlaceNG1 6FZ,0845 497 9797,operations@sra.org.uk, 0845 497 7477,: http://www.eversheds.com,383189
EVERSHEDS LLP,BRN,Franciscan HouseIP1 1UR,0845 497 9797,operations@sra.org.uk, 0845 497 2431,: http://www.eversheds.com,383190
EVERSHEDS LLP,BRN,Kett HouseCB1 2JY,0845 497 9797,operations@sra.org.uk, 0845 497 3777,: http://www.eversheds.com,383191
EVERYS,HO,46 New StreetEX14 1BY,01404 43431,law@everys.co.uk, 01404 45493,: http://www.everys.co.uk,49465
EVERYS,BRN,104 High StreetEX10 8EF,01395 577983,law@everys.co.uk, 01395 578189,: http://www.everys.co.uk,49466
EVERYS,BRN,Mill StreetEX11 1AA,01404 813446,law@everys.co.uk, 01404 813046,: http://www.everys.co.uk,49468
EVERYS,BRN,2 Eyrecourt RoadEX12 2QY,01297 21105,law@everys.co.uk, 01297 20110,: http://www.everys.co.uk,49469
EVERYS,BRN,130 High StreetEX14 1JR,01404 41221,law@everys.co.uk, 01404 44976,: http://www.everys.co.uk,190962
EVERYS,BRN,Magnolia HouseEX8 1HQ,01395 264384,law@everys.co.uk, 01395 267643,: http://www.everys.co.uk,327554
EVERYS,BRN,Hertford HouseEX1 1NP,01392 477983,law@everys.co.uk, 01392 477984,: http://www.everys.co.uk,332867
EVERYS,BRN,Council ChambersEX9 6RL,01395 442223,law@everys.co.uk, 01395 446374,: http://www.everys.co.uk,347548
EVERYS INCORPORATING KITES,BRN,12 Hammet StreetTA1 1RL,01823 337 636,law@everys.co.uk, 01823 334 106,: http://www.everys.co.uk,421117
EWING HICKMAN & CLARK,HO,18 Brunswick PlaceSO15 2SZ,023 8033 2991,info@ewingssolicitors.co.uk, 023 8033 0483,: http://www.ewingssolicitors.co.uk,49473
EWING HICKMAN & CLARK,BRN,14a Water LaneSO40 3ZB,023 8086 3493,infototton@ewingssolicitors.co.uk, 023 8086 2674,: http://www.ewingssolicitors.co.uk,49474
EWING HICKMAN & CLARK,BRN,33 Portsmouth RoadSO19 9RE,023 8044 8266,infowoolston@ewingssolicitors.co.uk, 023 8044 6876,: http://www.ewingssolicitors.co.uk,365709
EWINGS & CO,HO,148 High StreetSE20 7EU,020 8778 1126,operations@sra.org.uk, 020 8676 9662,: http://www.ewings.uk.com,49476
EXCEL SOLICITORS,HO,8 Bridge HouseSE28 0NR,0208 854 1201,obifather@hotmail.com, 0208 854 1201,,524969
EXLEX SOLICITORS,HO,The WoodlandsB20 3NH,0121 331 4155,operations@sra.org.uk, 0121 331 4155,,333696
F A LEE  & CO CRIMINAL DEFENCE SOLICITORS,HO,Room 12  13 Quad RoadHA9 7NB,020 8904 0700,faleeandco@aol.com, 020 8904 0790,,386967
F S LAW SOLICITORS & ADVOCATES,HO,27 Milton RoadDA12 2RF,01474 533 338,farrukh@fslaw.co.uk, 01474 364  555,: http://www.fslaw.co.uk,417806
FABER & CO,HO,Ground FloorB4 6RG,0121 236 5751,info@fabernadco.co.uk, 0121 233 1990,,48116
FABERS,HO,41 East ParadeHG1 5LQ,01423 523916,law@fabers.co.uk, 01423 569836,: http://www.fabers.co.uk,48117
FADIGA & CO SOLICITORS,HO,2 The BoulevardSW17 7BW,0208 673 6699,admin@fadiga.co.uk, 0208 6755 958,: http://www.fadigaandco.com,522565
FADIGA & CO SOLICITORS,BRN,13 Trinity RoadSW17 7SD,0208 672 8779,operations@sra.org.uk, 0208 646 1983,: http://www.fadigaandco.com,523657
FADIGA & CO SOLICITORS,BRN,458 Romford RoadE7 8DF,0208 470 5656,info@hardingslaw.com, 0208 470 5561,,523659
FAHRI JACOB,HO,147 Crouch HillN8 9QH,020 8347 4070,info@fahrijacob.co.uk, 020 8347 4071,: http://www.fahrijacob.co.uk,176392
FAIRBROTHER & DARLOW,HO,Neville HouseRG12 1DL,01344 310865,info@fairbrotherdarlow.co.uk, 01344 421 818,: http://www.fairbrotherdarlow.co.uk,265043
FAIRFIELDS,HO,Bibire HouseNR6 5HX,01603 400 552,admin@fairfieldlaw.net, 01603 441 826,: http://www.fairfieldlaw.net,381680
FAIRWEATHER STEPHENSON & CO,HO,174-176 Hamilton RoadIP11 7DU,01394 277941,info@fairstep.co.uk, 01394 670737,: http://www.fairstep.co.uk,80123
FAIRWEATHER STEPHENSON & CO LIMITED,HO,51 High StreetIP16 4EL,01728 832832,mfairweather@fairweatherstephenson.co.uk, 01728 830305,: http://www.fairweatherstephenson.co.uk,447813
FAIRWEATHER STEPHENSON & CO LIMITED,BRN,16 Wentworth RoadIP15 5BB,01728 454595,mfairweather@fairweatherstephenson.co.uk, 01728 454577,: http://www.fairweatherstephenson.co.uk,447817
FAIRWEATHER WHILLIS & TOGHILL SOLICITORS,HO,Amersham MewsHP13 6NQ,01494 445545,mail@fwtlaw.co.uk, 01494 444804,,369688
FALLOWS & CO,HO,83 Great BridgeDY4 7AY,0121 557 4323,operations@sra.org.uk, 0121 557 1060,,48141
FARADAYS SOLICITORS LTD,HO,144a Seven Sisters RoadN7 7NS,0207 281 1001,enquiries@faradayssolicitors.co.uk, 0207 281 1021,: http://www.faradayssolicitors.co.uk,520267
FARLEYS SOLICITORS LLP,HO,22-27 Richmond TerraceBB1 7AF,01254 606000,info@farleys.com, 01254 583526,: http://www.farleys.com,484687
FARLEYS SOLICITORS LLP,BRN,1-2 Richmond TerraceBB1 7AT,01254 606 060,info@farleys.com, 01254 693 941,: http://www.farleys.com,484959
FARLEYS SOLICITORS LLP,BRN,Unit C1 Hurstwood CourtBB1 2QU,01254 229800,info@farleys.com, 01254 229830,: http://www.farleys.com,484961
FARLEYS SOLICITORS LLP,BRN,12-20 Willow StreetBB5 1LP,01254 606600,info@farleys.com, 01254 235468,: http://www.farleys.com,484965
FARLEYS SOLICITORS LLP,BRN,1 North ParadeM3 2NH,0161 835 9513,operations@sra.org.uk, 0161 839 9484,: http://www.farleys.com,484967
FARLEYS SOLICITORS LLP,BRN,Prudential BuildingsBB11 1HJ,01282 718000,operations@sra.org.uk, 01282 718009,,484968
FARMAR MILLER RABIN GORDON (INCORPORATING RUBENS RABIN & CO),HO,Elizabeth HouseHA8 7EJ,020 8381 3339,pyr@fmrg.co.uk, 020 8381 3336,,68627
FARNSWORTH MORGAN BAKHAT,HO,41a Richmond TerraceBB1 7AW,01254  274  700,dm@fmbsolicitors.co.uk, 01254  664  414,: http://www.fmbsolicitors.co.uk,407661
FARNWORTH SHAW,HO,65 Albert RoadBB8 0BZ,01282 865885,info@farnworthshaw.co.uk, 01282 868677,: http://www.farnworthshaw.co.uk,48169
FARNWORTH SHAW,BRN,50 Albert RoadBB8 0AW,01282 864081,info@farnworthshaw.co.uk, 01282 861339,: http://www.farnworthshaw.co.uk,48170
FARNWORTH SHAW,BRN,3-5 Carr RoadBB9 7JX,01282 699996,operations@sra.org.uk, 01282 698022,,426978
FARRAH AND CO,HO,PO Box 572TW8 1AF,0208 582 5762,info@farrahandcosolicitors.co.uk, 0208 582 5762,: http://www.farrahandcosolicitors.co.uk,493615
FARRELL MATTHEWS & WEIR,HO,Broadway ChambersW6 7AF,020 8746 3771,partners@fmw-law.co.uk, 020 8748 7033,: http://www.fmw-law.co.uk,48175
FARRELL MATTHEWS & WEIR,BRN,30-38 Hammersmith BroadwayW6 7AB,020 8741 1482,partners@fmw-law.co.uk, 020 8741 0739,: http://www.fmw-law.co.uk,266268
